,canonical_smiles,standard_value
242,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)[N+](=O)[O-])C1)C(C)(C)C,73.81000000000002
243,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3ccccc3F)C2,73.81000000000002
244,Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1,73.81000000000002
245,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(CCc3ccccc3)C2,73.81000000000002
246,Cc1cc(F)ccc1n2nc(cc2c3ccc4OCC(=O)Nc4c3)C(F)(F)F,73.81000000000002
247,COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,74.25
248,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2OC)C1)C(C)(C)C,74.25
249,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CC[C@@H](C4)N(C)C)ncc2F,74.25
250,CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(F)cc4F)c3c2,74.25
251,OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,74.69
252,O=C1COc2ccccc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4,74.69
253,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)C(=O)CC(C)C,74.69
254,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,74.69
255,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N4CCOCC4)c2F)n[nH]1,74.69
256,CC(C)(N)C(=O)N[C@H](COCc1ccc(F)cc1F)C(=O)N2CCC3=NN(CC(F)(F)F)C(=O)[C@]3(Cc4ccccn4)C2,74.69
257,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC45CC5)nc23,75.12000000000002
258,C[C@H](Oc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,75.12000000000002
259,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccccc34)c2C(=O)N5C[C@H](O)CO5,75.12000000000002
260,[O-][N+](=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,75.12000000000002
261,N\C(=N/C(=O)c1nc(Cl)c(N)nc1N)\NCCCCc2ccc(OCC(O)CO)cc2,75.12000000000002
262,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1,75.54999999999998
263,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ncccc34)c2C(=O)N5C[C@H](O)CO5,75.54999999999998
264,CN1CCN(CC1)c2cc3c(Nc4ccc(F)cc4F)c(cnc3cc2F)C(=O)N,75.54999999999998
265,COCCCC\C(=N/OCCN)\c1ccc(cc1)C(F)(F)F,75.54999999999998
266,OC1(CNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O)CCCCCC1,75.97
267,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,75.97
268,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,75.97
269,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]45CCC(=O)O5)C13,75.97
270,CC(C)(C)OC(=O)NCCCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23,76.39000000000001
271,CN(C)CCC=C1c2ccccc2COc3ccccc13,76.39000000000001
272,CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34,76.80999999999999
273,COc1nccnc1NS(=O)(=O)c2ccc(N)cc2,76.80999999999999
274,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N2CCC3(CC2)CN(c4ccccc34)S(=O)(=O)C,76.80999999999999
275,OC(=O)CNC(=O)c1ncccc1O,76.80999999999999
276,C[C@@H]1CN(C[C@H](C)[C@@]1(O)c2ccccc2)C(=O)[C@@H]3CN(C[C@H]3c4ccc(F)cc4F)C(C)(C)C,76.80999999999999
277,CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,76.80999999999999
278,CC(C)NC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,77.21000000000001
279,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)C#N)CC3)nc2N1,77.21000000000001
280,CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O,77.21000000000001
281,CNc1c(Br)cnc2[nH]c(nc12)c3cnn(c3)C4CCN(C)CC4,77.21000000000001
282,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(Cl)c(n1)N3CCOCC3)c4ncc(F)cn4,77.21000000000001
283,Nc1nc(OCC2CCC2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,77.21000000000001
284,CC(C1CCCC1)(C(=O)O[C@@H]2CC[N+](C)(C)C2)c3ccccc3,77.21000000000001
285,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,77.62
286,COc1cnc(nc1NC(C)C)c2ccccn2,77.62
287,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,77.62
288,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)N(C)C)n1)c3ncc(F)cn3,78.00999999999999
289,CC(C)c1nc2ccccc2n1c3nc(N4CCOCC4)c5nc(OC6CN(C6)C7CCS(=O)(=O)CC7)n(C)c5n3,78.00999999999999
290,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)N2CCCC2)C(F)(F)F,78.00999999999999
291,C[C@H](Nc1cncc(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,78.00999999999999
292,Fc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,78.00999999999999
293,COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,78.40999999999998
294,NC(=O)c1cnc2[nH]c(nc2c1NCCCNC(=O)C3CCC3)c4ccc(OCCN5CCCCC5)cc4,78.40999999999998
295,Cc1cc(OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl,78.79
296,COc1ccc2c(C)nc(NC(=N)N)nc2c1,78.79
297,COc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,78.79
298,CNc1c(cnc2[nH]c(nc12)c3ccc(OCCN4CCOCC4)cc3)C(=O)N,78.79
299,C[C@H](Nc1ccc2ncn(c3cc([nH]n3)C4CC4)c2n1)c5ncc(F)cn5,78.79
300,NC(=O)c1c(Cl)c(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4ccccc34)CC2,78.79
301,CN(C)CC\C=C\1/c2ccccc2COc3ccccc13,78.79
302,O[C@@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@@H]1NCc4ccc5OCC(=O)Nc5n4,79.17
303,C[C@H](NC(=O)c1c(C)nn(C2CCS(=O)(=O)CC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,79.17
304,O[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,79.17
305,C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,79.17
306,COCCNc1nc(N)c2nc(O)n(Cc3ccccc3)c2n1,79.17
307,COc1cccc2c1CCC23NCc4ccccc34,79.17
308,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,79.55000000000001
309,F[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,79.55000000000001
310,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4,79.55000000000001
311,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N5CC[C@@H](N)C5)c2c1Cl,79.55000000000001
312,CCOC(=O)c1cnc2c(N)cccc2c1O,79.92
313,Nc1nc2nc(cc(n2n1)C(F)(F)F)c3cccs3,79.92
314,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,79.92
315,COC(=O)[C@@H]1C2CCC(C[C@@H]1c3ccc(I)cc3)N2CCCF,79.92
316,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3ccc4c(N)ncnc34,79.92
317,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN4CCCCC4,79.92
318,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(OCC(C)C)cc3C24N=C(C)C(=N4)N,79.92
319,Fc1ccc2C(=CC(=O)Nc2c1F)Cn3c(nc4nccnc34)C5CCC5,79.92
320,COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1,80.29
321,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(Cc3ccccc3)C2,80.29
322,O[C@H](CNC(=O)C1=CNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(C#N)c(Cl)c4,80.29
323,COc1ccc(Cc2c(N)n[nH]c2N)cc1,80.65000000000002
324,COc1ccc2N=CC(=O)N(CCN3CC[C@H](NCc4cc5OCCOc5cn4)[C@H](O)C3)c2c1,80.65000000000002
325,Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,80.65000000000002
326,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,80.65000000000002
327,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C,80.65000000000002
328,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCC(CC3)C(=O)O,80.65000000000002
329,CC(CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C1)C(O)(C(F)(F)F)C(F)(F)F,80.65000000000002
330,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,81.00999999999998
331,OC(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24,81.00999999999998
332,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,81.00999999999998
333,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,81.00999999999998
334,Cc1cc(nc(n1)n2ccnc2)N3CCC[C@@H]3C(=O)NCCc4ccc5OCOc5c4,81.00999999999998
335,CN1C=C(C=C(C)C1=O)C2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncnc5,81.00999999999998
336,NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2,81.00999999999998
337,CC(C)c1nnc2ccc(cn12)c3ocnc3c4cc(F)ccc4F,81.36
338,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,81.36
339,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4)cc1Cl,81.36
340,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccccc4)[C@@H](O)[C@H]3O,81.36
341,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ncc(F)cn3,81.36
342,CC1CN2C(C(C)O1)C3(Cc4cc(ccc24)[N+](=O)[O-])C(=O)N(C)C(=O)N(C)C3=O,81.36
343,CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,82.05
344,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@H](O)C3)c2c1,82.05
345,CO[C@@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,82.05
346,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(Br)sc13,82.05
347,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N(C)c2ccccc2,82.05
348,OB1N(C(=O)Nc2ccccc12)c3ccccc3,82.05
349,C[C@](N)(Cc1ccccc1)c2ccccc2,82.05
350,Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(C)c4Cl,82.05
351,OC(=O)c1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,82.05
352,CN(C)CCC1CCN(CC1)c2cc(C(=O)NC[C@@H]3CC[C@@H](CNC(=O)OC4CCOCC4)CC3)c5ccccc5n2,82.05
353,C[C@@H](CC(=O)OC(C)(C)C)NC(=O)C1=NO[C@H](C1)C(O)(C(F)(F)F)C(F)(F)F,82.05
354,C[N+](C)(Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1)C3CCOCC3,82.05
355,CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,82.05
356,O[C@@H](CNCCc1cccc(CNCCc2ccccn2)c1)c3ccc(O)c4NC(=O)Sc34,82.38999999999999
357,CC(C)NC[C@@H](O)COc1cccc2ccccc12,82.38999999999999
358,COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,82.38999999999999
359,COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,82.38999999999999
360,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(c3ccccc3)c4ccccc4)C(=O)OC,82.38999999999999
361,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1,82.38999999999999
362,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,82.72
363,CN(C)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,82.72
364,C[C@H](Nc1cncc(Nc2ncc(C)s2)n1)c3ncc(F)cn3,82.72
365,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,82.72
366,COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3,82.72
367,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,83.04
368,Fc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,83.04
369,O=C1C=C(C=CN1c2ccc3c(cnn3CCN4CCCC4)c2)c5ccccc5,83.04
370,O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCCC5)c3,83.04
371,CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c2cc(C)on2)C(C)C)Cc3ccc(F)cc3,83.04
372,C[C@H](C1=CNC(=S)N1)c2cccc(C)c2C,83.04
373,C1CCN(C1)[C@H]([C@@H](N2CCCC2)c3ccccc3)c4ccccc4,83.04
374,C1CCN(C1)[C@@H]([C@H](N2CCCC2)c3ccccc3)c4ccccc4,83.04
375,CC(=O)NCc1cccc(c1)C(=O)O,83.04
376,COc1cc2N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)C(=O)C=Cc2cn1,83.37
377,CO[C@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@@H]1NCc4cc5OCCOc5cn4,83.37
378,OC(=O)[C@H](N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,83.37
379,Clc1ccc2ncc(c3cccc(NC4CNC4)n3)n2c1,83.68000000000002
380,COc1cnc(nc1N(C)C)c2ccccn2,83.68000000000002
381,CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CC4)C(=O)CO,83.68000000000002
382,COCCOc1cc2ncc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,83.68000000000002
383,COc1ccc(CCC[N+](C)(CCCc2ccc(OC)cc2)CCNC(=O)c3nc(Cl)c(N)nc3N)cc1,83.68000000000002
384,CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@@H]1NCc4cc5OCCOc5cn4,84.00000000000001
385,C[C@H](Nc1cnc(C)c(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,84.00000000000001
386,Nc1nc2ccc(F)cc2s1,84.00000000000001
387,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,84.00000000000001
388,C(Cc1nc2ccccc2[nH]1)c3nc4ccccc4[nH]3,84.00000000000001
389,CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C3(O)C(=O)CC(C)(OC13C)C=C,84.00000000000001
390,C[C@@H](CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C1)C(O)(C(F)(F)F)C(F)(F)F,84.00000000000001
391,C[C@H]1CN(CCO1)C2=NC(=O)NC(=C2)N(CCO)Cc3cccc4ccccc34,84.00000000000001
392,O[C@@H](CNCCSCCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,84.30000000000001
393,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3,84.30000000000001
394,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)NCc4ccccc4)[C@@H](O)[C@H]3O,84.60000000000002
395,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,84.60000000000002
396,CCc1c(C(=O)C(=O)N)c2c(OCC(=O)N)cccc2n1Cc3ccccc3,84.89999999999999
397,COCCOc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,84.89999999999999
398,C[C@@H]1CNc2c(sc3ccc4nc(ccc4c23)c5ccc(C)nc5)C(=O)N1,84.89999999999999
399,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCC(COC(=O)CCC(=O)O)CC3,84.89999999999999
400,N#Cc1cc(ccn1)c2n[nH]c(n2)c3ccncc3,84.89999999999999
401,CC(C)Cn1cnc2c(N)nc3ccccc3c12,85.19000000000001
402,Cc1oc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,85.19000000000001
403,CNCCCN1c2ccccc2CCc3ccccc13,85.19000000000001
404,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)NC)n4ccc(n4)C(F)(F)F,85.19000000000001
405,CCOC(=O)C1=C(C)NC(=C([C@H]1c2cccc3C(=O)C=C(C)Oc23)C(=O)C)C,85.19000000000001
406,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,85.48
407,CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,85.48
408,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,85.48
409,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,85.48
410,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ccc(F)cn3,85.48
411,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,85.77000000000001
412,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@@H](O)C3)c2c1,85.77000000000001
413,CN(C)CCNc1cc(nc2ccccc12)c3ccncc3,85.77000000000001
414,CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(CC4)C(C)C,85.77000000000001
415,CC(C)NC[C@H](O)COc1cccc2ccccc12,86.04999999999998
416,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCNCC4)ncc2C#N,86.04999999999998
417,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cncc(Br)c5,86.04999999999998
418,COC(=O)\C=C\C(=O)O,86.04999999999998
419,Cc1cc(C)c(c(C)c1)S(=O)(=O)NCc2ccncc2,86.04999999999998
420,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,86.04999999999998
421,COCCC(Oc1ncnc2c1cnn2c3ccccc3OC)C(=O)Nc4ccc(C)cn4,86.04999999999998
422,Cc1ccc(CCC[N+]23CCC(CC2)[C@H](C3)OC(=O)[C@@](C)(N4CCCCC4)c5ccccc5)cn1,86.04999999999998
423,OCCN(Cc1cccc2ccccc12)C3=CC(=NC(=O)N3)N4CCOCC4,86.04999999999998
424,N(c1cccnc1)c2ncc(c3ccncn3)c(n2)c4occc4,86.04999999999998
425,CC(C)(C)CS(=O)(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,86.04999999999998
426,COc1ccc2N=CC(=O)N(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5n4)[C@H](O)C3)c2c1,86.32000000000001
427,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)c1,86.32000000000001
428,Oc1ncnc2scc(c3ccccc3)c12,86.32000000000001
429,CN1CCC[C@@H]1Cc2c[nH]c3ccc(Nc4ncccc4[N+](=O)[O-])cc23,86.32000000000001
430,Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,86.59
431,NC1=NC2(CCN(CC2)C(=O)c3ccc(nc3)C#N)Nc4c(F)ccc(F)c14,86.59
432,COc1ccc(cc1)c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2,86.59
433,CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2,86.59
434,Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2,86.59
435,Clc1ccccc1CNC(=O)c2cccnc2Oc3ccccc3,86.59
436,C[C@@H](C(=O)N)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,86.59
437,CNCCC=C1c2ccccc2CCc3ccccc13,86.85
438,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,86.85
439,CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,86.85
440,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2)B(O)O,86.85
441,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,86.85
442,OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,87.11000000000004
443,CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(CC4CCN(C)CC4)C(=O)Cc5ccc(F)c(c5)C(F)(F)F,87.11000000000004
444,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)N)CC3,87.11000000000004
445,CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,87.11000000000004
446,C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CC(=O)Nc4ccncn4)CCC2CC3)c5ccccc5,87.11000000000004
447,COc1cc(OC)c(cc1NC(=O)CSCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,87.37000000000002
448,CNCCCC12CCC(c3ccccc13)c4ccccc24,87.37000000000002
449,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)NCc2ccccc2N3CCC(CO)CC3,87.37000000000002
450,CC(C)c1ccc(NC(=O)Cn2cnc3N(C)C(=O)N(C)C(=O)c23)cc1,87.37000000000002
451,COc1ccc(cc1C#N)c2cc(O)nc(N)n2,87.37000000000002
452,CC(=O)Nc1cccc2c1c(Oc3ccc(Cl)cc3)c(C)n2CC(=O)O,87.62000000000002
453,OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,87.62000000000002
454,CC(=O)Nc1ccc2ccn(c3cc(NC4COC4)n5ncc(C#N)c5n3)c2c1,87.62000000000002
455,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,87.62000000000002
456,CCc1c(C(=O)C(=O)N)c2c(OCC(=O)O)cccc2n1Cc3ccccc3,87.62000000000002
457,CN(C)CCCN1c2ccccc2CCc3ccccc13,87.87
458,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,87.87
459,O[C@@H](CNCCCCCCCCCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3)c4ccc(O)c5NC(=O)C=Cc45,88.10999999999997
460,CC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,88.10999999999997
461,Clc1ccc(CNc2nc(nc3ncccc23)N4CCN(CC4)C(=O)[C@H]5CCCCN5)c(Cl)c1,88.10999999999997
462,Cc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,88.10999999999997
463,Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,88.10999999999997
464,Nc1nc2ccc(cc2s1)c3ccncc3,88.10999999999997
465,Cn1c(nc2c(N)nc(nc12)C#CC3(O)CCCC3)c4cccc(F)c4,88.10999999999997
466,COc1ncc(cn1)c2cccc(C#N)c2CCNC(=O)c3ccc(OCCC(F)(F)F)nc3,88.10999999999997
467,CCCN(c1cncnc1)P(=O)(c2ccccc2)c3ccccc3,88.10999999999997
468,CC#Cc1cncc(c1)c2csc(c2)[C@]3(C)CC(=O)N(C)C(=N)N3,88.10999999999997
469,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,88.34999999999998
470,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,88.34999999999998
471,C[C@H](NC(=O)c1c(C)nn(C2CCN(CC(F)(F)F)CC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,88.34999999999998
472,C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,88.34999999999998
473,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,88.34999999999998
